time_s,step_dt_s,C_inf,D_surface,robin_flux,literal_one_sided_diffusive_flux,literal_diffusive_minus_robin,face_diffusive_flux,face_diffusive_minus_robin,surface_control_volume_balance,picard_iterations,picard_final_normalized_residual,temperature_matrix_residual_linf,moisture_matrix_residual_linf,time_step_residual_normalized,time_alignment_error_s
32.8125,0.0625,0.01984328125,4.81243730263341e-09,1.8842793425919722e-06,1.5486904217275458e-06,-3.355889208644264e-07,1.5582550535177958e-06,-3.260242890741764e-07,3.461103015678669e-17,2,7.41713775365764e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774674286653066e-16,0.0
32.875,0.0625,0.019843687500000002,4.812309579299126e-09,1.8841444384490663e-06,1.5489195199606005e-06,-3.3522491848846585e-07,1.5584885323331737e-06,-3.256559061158926e-07,3.463969692809533e-17,2,7.41198109424444e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774673122821103e-16,0.0
32.9375,0.0625,0.01984409375,4.812181980584079e-09,1.8840096810826661e-06,1.5491476415817346e-06,-3.348620395009315e-07,1.5587210226047735e-06,-3.252886584778926e-07,3.463316550997861e-17,2,7.4068348839891194e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774671957975981e-16,0.0
33.0,0.0625,0.0198445,4.812054506105962e-09,1.8838750700420504e-06,1.5493747919756323e-06,-3.3450027806641806e-07,1.558952529775216e-06,-3.249225402668343e-07,3.461455063747372e-17,2,7.40169947119694e-09,1.7053025658242404e-13,4.440892098500626e-16,5.662006188178238e-16,0.0
33.0625,0.0625,0.01984490625,4.811927155484451e-09,1.8837406048788316e-06,1.5496009764864054e-06,-3.341396283924262e-07,1.559183059246147e-06,-3.2455754563268457e-07,3.461803141349134e-17,2,7.396573636799482e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746696252507607e-16,0.0
33.125,0.0625,0.0198453125,4.8117999283411875e-09,1.8836062851469379e-06,1.5498262004179918e-06,-3.33780084728946e-07,1.5594126163786374e-06,-3.241936687683005e-07,3.4592005002697973e-17,2,7.391458599865166e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746684573729073e-16,0.0
33.1875,0.0625,0.01984571875,4.8116728242997675e-09,1.8834721104025987e-06,1.550050469034534e-06,-3.334216413680647e-07,1.5596412064935668e-06,-3.238309039090319e-07,3.4585969892948786e-17,2,7.386353315478204e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774667288486383e-16,0.0
33.25,0.0625,0.019846125,4.811545842985729e-09,1.883338080204326e-06,1.5502737875607427e-06,-3.3306429264358336e-07,1.5598688348719892e-06,-3.2346924533233686e-07,3.460118339877486e-17,2,7.381258131943858e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746661185923005e-16,0.0
33.3125,0.0625,0.01984653125,4.811418984026533e-09,1.883204194112898e-06,1.5504961611823263e-06,-3.327080329305717e-07,1.5600955067555673e-06,-3.231086873573308e-07,3.4617144675874685e-17,2,7.3761730492621275e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746649476917717e-16,0.0
33.375,0.0625,0.0198469375,4.811292247051551e-09,1.8830704516913414e-06,1.550717595046326e-06,-3.3235285664501545e-07,1.5603212273469116e-06,-3.227492243444298e-07,3.460222233762423e-17,2,7.371098241585645e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774663775785905e-16,0.0
33.4375,0.0625,0.01984734375,4.811165631692052e-09,1.8829368525049185e-06,1.5509380942614723e-06,-3.3199875824344627e-07,1.5605460018099384e-06,-3.223908506949801e-07,3.461250584699949e-17,2,7.366033534761779e-09,5.684341886080802e-14,4.440892098500626e-16,1.8873313014379025e-16,0.0
33.5,0.0625,0.01984775,4.81103913758119e-09,1.8828033961211071e-06,1.5511576638985716e-06,-3.3164573222253547e-07,1.5607698352702608e-06,-3.220335608508463e-07,3.4571146816371836e-17,2,7.360978928790529e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746614289625726e-16,0.0
33.5625,0.0625,0.019848156250000002,4.810912764353989e-09,1.8826700821095882e-06,1.551376308990816e-06,-3.312937731187721e-07,1.5609927328155018e-06,-3.2167734929408637e-07,3.459833128002278e-17,2,7.355933901214001e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7746602540473073e-16,0.0
33.625,0.0625,0.0198485625,4.810786511647325e-09,1.8825369100422274e-06,1.55159403453424e-06,-3.3094287550798733e-07,1.561214699495756e-06,-3.2132221054647145e-07,3.459446669220093e-17,2,7.350899148642721e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7746590781311033e-16,0.0
33.6875,0.0625,0.01984896875,4.8106603790999246e-09,1.8824038794930597e-06,1.5518108454879814e-06,-3.305930340050784e-07,1.5614357403238493e-06,-3.209681391692104e-07,3.458884848148047e-17,2,7.345874496924057e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774657901215053e-16,0.0
33.75,0.0625,0.019849375,4.810534366352337e-09,1.8822709900382744e-06,1.5520267467746387e-06,-3.3024424326363573e-07,1.5616558602757065e-06,-3.2061512976256797e-07,3.459043666825657e-17,2,7.340859597752746e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746567233002457e-16,0.0
33.8125,0.0625,0.01984978125,4.8104084730469336e-09,1.8821382412562002e-06,1.5522417432806481e-06,-3.298964979755521e-07,1.5618750642907229e-06,-3.2026317696547734e-07,3.458010021932211e-17,2,7.33585462528142e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746555443877665e-16,0.0
33.875,0.0625,0.0198501875,4.810282698827884e-09,1.8820056327272886e-06,1.5524558398565872e-06,-3.2954979287070135e-07,1.5620933572720797e-06,-3.199122754552089e-07,3.457491875996508e-17,2,7.330859405357448e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746543644786996e-16,0.0
33.9375,0.0625,0.01985059375,4.810157043341152e-09,1.8818731640340994e-06,1.5526690413175588e-06,-3.292041227165406e-07,1.562310744087126e-06,-3.1956241994697333e-07,3.456713664476218e-17,2,7.325874112133461e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746531835741243e-16,0.0
34.0,0.0625,0.019851,4.810031506234481e-09,1.8817408347612872e-06,1.5528813524434655e-06,-3.288594823178217e-07,1.5625272295676568e-06,-3.192136051936304e-07,3.457150415839646e-17,2,7.3208985714568275e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774652001675118e-16,0.0
34.0625,0.0625,0.019851406250000002,4.8099060871573745e-09,1.8816086444955828e-06,1.5530927779793706e-06,-3.2851586651621223e-07,1.5627428185102785e-06,-3.1886582598530434e-07,3.456449628424691e-17,2,7.315932783327547e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746508187827545e-16,0.0
34.125,0.0625,0.0198518125,4.809780785761093e-09,1.8814765928257819e-06,1.5533033226358179e-06,-3.28173270189964e-07,1.5629575156767305e-06,-3.185190771490514e-07,3.454858132926139e-17,2,7.310976921898252e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774649634898104e-16,0.0
34.1875,0.0625,0.01985221875,4.809655601698636e-09,1.881344679342729e-06,1.5535129910891422e-06,-3.2783168825358687e-07,1.5631713257942007e-06,-3.1817335354852836e-07,3.4545557156941896e-17,2,7.3060302905584165e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746484500222354e-16,0.0
34.25,0.0625,0.019852625,4.8095305346247305e-09,1.8812129036393049e-06,1.5537217879817957e-06,-3.274911156575092e-07,1.563384253555652e-06,-3.178286500836529e-07,3.4554457620332966e-17,2,7.3010937600711965e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774647264156213e-16,0.0
34.3125,0.0625,0.01985303125,4.8094055841958215e-09,1.8810812653104081e-06,1.5539297179226596e-06,-3.271515473877485e-07,1.5635963036201395e-06,-3.1748496169026865e-07,3.4562530903111484e-17,2,7.296166633826069e-09,5.684341886080802e-14,4.440892098500626e-16,1.8873230386505496e-16,0.0
34.375,0.0625,0.0198534375,4.809280750070054e-09,1.8809497639529445e-06,1.5541367854873525e-06,-3.2681297846559204e-07,1.56380748061312e-06,-3.171422833398246e-07,3.4556647994595007e-17,2,7.291249260128294e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774644889457953e-16,0.0
34.4375,0.0625,0.01985384375,4.809156031907268e-09,1.8808183991658124e-06,1.5543429952185507e-06,-3.264754039472617e-07,1.564017789126777e-06,-3.168006100390355e-07,3.45519032866014e-17,2,7.286341813130503e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7746437006278305e-16,0.0
34.5,0.0625,0.01985425,4.809031429368982e-09,1.8806871705498873e-06,1.5545483516262636e-06,-3.261388189236237e-07,1.5642272337202963e-06,-3.1645993682959105e-07,3.4532752401059575e-17,2,7.2814435962221734e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774642510811785e-16,0.0
34.5625,0.0625,0.01985465625,4.808906942118384e-09,1.88055607770801e-06,1.5547528591881272e-06,-3.258032185198827e-07,1.5644358189201653e-06,-3.1612025878784465e-07,3.4553034869679375e-17,2,7.276554783555934e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774641320010867e-16,0.0
34.625,0.0625,0.0198550625,4.808782569820314e-09,1.8804251202449705e-06,1.5549565223497714e-06,-3.2546859789519906e-07,1.5646435492205423e-06,-3.157815710244282e-07,3.451586468167369e-17,2,7.271675897589679e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774640128226123e-16,0.0
34.6875,0.0625,0.01985546875,4.808658312141264e-09,1.8802942977674976e-06,1.555159345525024e-06,-3.251349522424736e-07,1.5648504290834606e-06,-3.15443868684037e-07,3.452346150841938e-17,2,7.2668062417128845e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774638935458599e-16,0.0
34.75,0.0625,0.019855875000000002,4.808534168749355e-09,1.8801636098842425e-06,1.5553613330962411e-06,-3.2480227678800136e-07,1.5650564629391655e-06,-3.1510714694507705e-07,3.453375163523954e-17,2,7.26194599007818e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774637741709336e-16,0.0
34.8125,0.0625,0.01985628125,4.808410139314332e-09,1.880033056205767e-06,1.555562489414611e-06,-3.2447056679115607e-07,1.565261655186419e-06,-3.14771401019348e-07,3.451336328750133e-17,2,7.25709549099083e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774636546979372e-16,0.0
34.875,0.0625,0.0198566875,4.808286223507547e-09,1.8799026363445292e-06,1.555762818800421e-06,-3.2413981754410825e-07,1.5654660101927701e-06,-3.1443662615175907e-07,3.4485166354780624e-17,2,7.252254221992939e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774635351269744e-16,0.0
34.9375,0.0625,0.01985709375,4.808162421001958e-09,1.879772349914873e-06,1.5559623255432916e-06,-3.238100243715814e-07,1.5656695322947896e-06,-3.1410281762008343e-07,3.450565396419234e-17,2,7.24742235723714e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746341545814847e-16,0.0
35.0,0.0625,0.0198575,4.808038731472109e-09,1.8796421965330117e-06,1.556161013902501e-06,-3.2348118263051066e-07,1.5658722257983993e-06,-3.137699707346124e-07,3.453409574237436e-17,2,7.242599722570799e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7746329569156253e-16,0.0
35.0625,0.0625,0.01985790625,4.8079151545941175e-09,1.8795121758170168e-06,1.5563588881073385e-06,-3.231532877096783e-07,1.5660740949792296e-06,-3.1343808083778727e-07,3.4496078521421424e-17,2,7.237786666299181e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774631758273193e-16,0.0
35.125,0.0625,0.0198583125,4.807791690045674e-09,1.8793822873868054e-06,1.556555952357202e-06,-3.228263350296034e-07,1.5662751440827142e-06,-3.1310714330409117e-07,3.449384844248998e-17,2,7.232982840117023e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774630558655212e-16,0.0
35.1875,0.0625,0.01985871875,4.807668337506024e-09,1.8792525308641273e-06,1.556752210822018e-06,-3.2250032004210916e-07,1.5664753773245185e-06,-3.127771535396087e-07,3.4478800372786416e-17,2,7.228188069871693e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746293580627046e-16,0.0
35.25,0.0625,0.019859125000000002,4.8075450966559575e-09,1.8791229058725537e-06,1.5569476676423797e-06,-3.2217523823017403e-07,1.5666747988906761e-06,-3.124481069818776e-07,3.4496435863446047e-17,2,7.223402703868454e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7746281564966897e-16,0.0
35.3125,0.0625,0.01985953125,4.8074219671777985e-09,1.878993412037462e-06,1.5571423269299254e-06,-3.218510851075367e-07,1.566873412937972e-06,-3.121199990994901e-07,3.4501385712231564e-17,2,7.218626393802043e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7746269539581844e-16,0.0
35.375,0.0625,0.0198599375,4.807298948755397e-09,1.8788640489860253e-06,1.5573361927675462e-06,-3.2152785621847907e-07,1.567071223594152e-06,-3.1179282539187327e-07,3.4494669005657633e-17,2,7.213859487977724e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7746257504482027e-16,0.0
35.4375,0.0625,0.019860343750000002,4.807176041074118e-09,1.8787348163471999e-06,1.557529269209652e-06,-3.212055471375479e-07,1.567268234958192e-06,-3.1146658138900783e-07,3.44473145699502e-17,2,7.209102160548126e-09,5.684341886080802e-14,4.440892098500626e-16,1.8873122729838773e-16,0.0
35.5,0.0625,0.01986075,4.807053243820828e-09,1.8786057137517157e-06,1.5577215602823542e-06,-3.2088415346936147e-07,1.5674644511004807e-06,-3.1114126265123497e-07,3.4491267638978815e-17,2,7.204352844139569e-09,1.1368683772161603e-13,4.440892098500626e-16,3.77462334051785e-16,0.0
35.5625,0.0625,0.01986115625,4.806930556683888e-09,1.8784767408320583e-06,1.5579130699838762e-06,-3.2056367084818203e-07,1.5676598760632359e-06,-3.108168647688224e-07,3.446809334693753e-17,2,7.199613628583628e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746221340994935e-16,0.0
35.625,0.0625,0.0198615625,4.806807979353145e-09,1.8783478972224631e-06,1.558103802284642e-06,-3.202440949378211e-07,1.5678545138605924e-06,-3.1049338336187075e-07,3.4458325998264504e-17,2,7.194883120659253e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746209267136873e-16,0.0
35.6875,0.0625,0.01986196875,4.806685511519917e-09,1.878219182558901e-06,1.5582937611276198e-06,-3.199254214312811e-07,1.5680483684789512e-06,-3.1017081407994976e-07,3.447322848418026e-17,2,7.190161668671706e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746197183614324e-16,0.0
35.75,0.0625,0.019862375,4.8065631528769865e-09,1.8780905964790647e-06,1.558482950428519e-06,-3.196076460505457e-07,1.568241443877174e-06,-3.098491526018908e-07,3.4450682849404514e-17,2,7.18544962092625e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774618509043726e-16,0.0
35.8125,0.0625,0.01986278125,4.80644090311859e-09,1.8779621386223631e-06,1.5586713740760163e-06,-3.1929076454634685e-07,1.5684337439868169e-06,-3.0952839463554623e-07,3.4480527525905427e-17,2,7.180745932507097e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774617298761565e-16,0.0
35.875,0.0625,0.0198631875,4.806318761940407e-09,1.8778338086299018e-06,1.5588590359321055e-06,-3.1897477269779633e-07,1.56862527271248e-06,-3.092085359174219e-07,3.444318528433233e-17,2,7.176051474177404e-09,1.7053025658242404e-13,8.881784197001252e-16,5.661924131273909e-16,0.0
35.9375,0.0625,0.019863593750000002,4.8061967290395535e-09,1.877705606144479e-06,1.5590459398321704e-06,-3.186596663123087e-07,1.5688160339318827e-06,-3.0888957221259637e-07,3.4450709319184115e-17,2,7.17136624593717e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746148753078397e-16,0.0
36.0,0.0625,0.019864,4.806074804114568e-09,1.8775775308105695e-06,1.5592320895853342e-06,-3.1834544122523535e-07,1.5690060314962138e-06,-3.085714993143557e-07,3.443225326535683e-17,2,7.166690073633765e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774613662138254e-16,0.0
36.0625,0.0625,0.01986440625,4.805952986865405e-09,1.8774495822743168e-06,1.5594174889746164e-06,-3.180320932997004e-07,1.5691952692302941e-06,-3.082543130440227e-07,3.4431697399985196e-17,2,7.162022608961925e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774612448008165e-16,0.0
36.125,0.0625,0.0198648125,4.8058312769934264e-09,1.8773217601835188e-06,1.5596021417572766e-06,-3.177196184262422e-07,1.5693837509329203e-06,-3.079380092505985e-07,3.4405757015975534e-17,2,7.1573640260742824e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7746112329185554e-16,0.0
36.1875,0.0625,0.01986521875,4.805709674201389e-09,1.8771940641876196e-06,1.5597860516648753e-06,-3.1740801252274424e-07,1.569571480376927e-06,-3.076225838106926e-07,3.441737063177578e-17,2,7.152713976665574e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774610016870403e-16,0.0
36.25,0.0625,0.019865625,4.80558817819344e-09,1.8770664939376978e-06,1.5599692224036263e-06,-3.170972715340715e-07,1.5697584613095433e-06,-3.0730803262815447e-07,3.4433570136892017e-17,2,7.148072983193694e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774608799864686e-16,0.0
36.3125,0.0625,0.01986603125,4.8054667886751e-09,1.8769390490864538e-06,1.5601516576545853e-06,-3.167873914318684e-07,1.5699446974525822e-06,-3.069943516338715e-07,3.441003188538121e-17,2,7.143440871506012e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746075819023785e-16,0.0
36.375,0.0625,0.0198664375,4.80534550535326e-09,1.8768117292882018e-06,1.5603333610738322e-06,-3.164783682143696e-07,1.5701301925026264e-06,-3.066815367855753e-07,3.441115685101428e-17,2,7.138817467449894e-09,5.684341886080802e-14,4.440892098500626e-16,1.8873031814922264e-16,0.0
36.4375,0.0625,0.01986684375,4.805224327936175e-09,1.8766845341988587e-06,1.560514336292712e-06,-3.1617019790614677e-07,1.5703149501312694e-06,-3.0636958406758935e-07,3.442800486573076e-17,2,7.134202596872711e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746051431118764e-16,0.0
36.5,0.0625,0.01986725,4.805103256133446e-09,1.8765574634759316e-06,1.5606945869180744e-06,-3.158628765578572e-07,1.5704989739853583e-06,-3.060584894905733e-07,3.4408589282392915e-17,2,7.129596782232356e-09,1.7053025658242404e-13,4.440892098500626e-16,5.661905883428425e-16,0.0
36.5625,0.0625,0.01986765625,4.804982289656018e-09,1.8764305167785091e-06,1.5608741165324801e-06,-3.15556400246029e-07,1.5706822676872027e-06,-3.0574824909130644e-07,3.439526174836346e-17,2,7.1249996752235675e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7746027005066373e-16,0.0
36.625,0.0625,0.019868062500000002,4.804861428216171e-09,1.876303693767252e-06,1.5610529286943168e-06,-3.1525076507293524e-07,1.5708648348346906e-06,-3.0543885893256146e-07,3.439825283345845e-17,2,7.120411101693713e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746014777758994e-16,0.0
36.6875,0.0625,0.01986846875,4.8047406715275085e-09,1.8761769941043798e-06,1.5612310269381556e-06,-3.149459671662242e-07,1.5710466790016497e-06,-3.0513031510273007e-07,3.438819431720981e-17,2,7.115831235795424e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7746002540943633e-16,0.0
36.75,0.0625,0.019868875,4.80462001930495e-09,1.8760504174536638e-06,1.5614084147748482e-06,-3.146420026788156e-07,1.571227803737944e-06,-3.0482261371571976e-07,3.4400337328602086e-17,2,7.111260077528701e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774599029462984e-16,0.0
36.8125,0.0625,0.01986928125,4.80449947126472e-09,1.875923963480414e-06,1.5615850956917663e-06,-3.1433886778864756e-07,1.5714082125697176e-06,-3.0451575091069633e-07,3.437010222285205e-17,2,7.1066974527409125e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774597803882715e-16,0.0
36.875,0.0625,0.0198696875,4.804379027124347e-09,1.8757976318514723e-06,1.5617610731530283e-06,-3.14036558698444e-07,1.5715879089996205e-06,-3.042097228518518e-07,3.435856801639061e-17,2,7.102143883889952e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7745965773545096e-16,0.0
36.9375,0.0625,0.01987009375,4.804258686602648e-09,1.8756714222352022e-06,1.5619363505995917e-06,-3.1373507163561047e-07,1.571766896506905e-06,-3.039045257282971e-07,3.4408767953405227e-17,2,7.0975978036021376e-09,5.684341886080802e-14,4.440892098500626e-16,1.887297674939658e-16,0.0
37.0,0.0625,0.0198705,4.804138449419721e-09,1.8755453343014738e-06,1.56211093144964e-06,-3.134344028518338e-07,1.5719451785478142e-06,-3.036001557536596e-07,3.437827476730407e-17,2,7.093060779251153e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7745941214580814e-16,0.0
