time_s,distance_cm,temperature_c
1041.25,2,32.492590827027982
1041.5,2,32.494067255816219
1041.75,2,32.495544895911621
1042,2,32.497023738696214
1042.25,2,32.498503775707377
1042.5,2,32.499984998634602
1042.75,2,32.501467399314606
1043,2,32.502950969727806
1043.25,2,32.504435701993259
1043.5,2,32.505921588366107
1043.75,2,32.507408621232742
1044,2,32.508896793107908
1044.25,2,32.51038609663118
1044.5,2,32.511876524564173
1044.75,2,32.51336806978594
1045,2,32.514860725291214
1045.25,2,32.516354484187616
1045.5,2,32.517849339691963
1045.75,2,32.519345285127088
1046,2,32.520842313920753
1046.25,2,32.522340419602244
1046.5,2,32.5238395957997
1046.75,2,32.525339836237436
1047,2,32.526841134734866
1047.25,2,32.528343485203095
1047.5,2,32.529846881643778
1047.75,2,32.53135131814571
1048,2,32.532856788883635
1048.25,2,32.534363288116424
1048.5,2,32.535870810184406
1048.75,2,32.537379349508626
1049,2,32.538888900587779
1049.25,2,32.540399457997751
1049.5,2,32.541911016388951
1049.75,2,32.543423570485004
1050,2,32.544937115081837
1050.25,2,32.546451645044442
1050.5,2,32.54796715530756
1050.75,2,32.549483640872211
1051,2,32.55100109680609
1051.25,2,32.552519518240501
1051.5,2,32.554038900370301
1051.75,2,32.555559238451906
1052,2,32.557080527802668
1052.25,2,32.558602763798831
1052.5,2,32.560125941875242
1052.75,2,32.56165005752365
1053,2,32.563175106291226
1053.25,2,32.564701083780278
1053.5,2,32.566227985646947
1053.75,2,32.567755807599838
1054,2,32.569284545399114
1054.25,2,32.570814194856268
1054.5,2,32.572344751831736
1054.75,2,32.573876212235405
1055,2,32.575408572024742
1055.25,2,32.57694182720445
1055.5,2,32.578475973824766
1055.75,2,32.580011007982307
1056,2,32.581546925816951
1056.25,2,32.583083723513369
1056.5,2,32.584621397298463
1056.75,2,32.58615994344126
1057,2,32.587699358253133
1057.25,2,32.589239638084791
1057.5,2,32.590780779327929
1057.75,2,32.592322778413234
1058,2,32.59386563180982
1058.25,2,32.595409336024716
1058.5,2,32.596953887602581
1058.75,2,32.598499283124909
1059,2,32.60004551920872
1059.25,2,32.601592592507018
1059.5,2,32.603140499707251
1059.75,2,32.604689237530977
1060,2,32.606238802734254
1060.25,2,32.607789192106168
1060.5,2,32.609340402468149
1060.75,2,32.610892430674028
1061,2,32.612445273608841
1061.25,2,32.613998928189233
1061.5,2,32.615553391362084
1061.75,2,32.617108660104975
1062,2,32.618664731424644
1062.25,2,32.620221602357333
1062.5,2,32.621779269967931
1062.75,2,32.62333773134992
1063,2,32.624896983624296
1063.25,2,32.62645702394002
1063.5,2,32.628017849472315
1063.75,2,32.629579457423688
1064,2,32.631141845023365
1064.25,2,32.632705009525296
1064.5,2,32.634268948210092
1064.75,2,32.635833658382694
1065,2,32.637399137372768
1065.25,2,32.63896538253482
1065.5,2,32.640532391247007
1065.75,2,32.642100160912037
1066,2,32.643668688954619
1066.25,2,32.645237972823452
1066.5,2,32.646808009989911
1066.75,2,32.648378797947373
1067,2,32.649950334211326
1067.25,2,32.651522616319312
1067.5,2,32.653095641830419
1067.75,2,32.654669408324366
1068,2,32.656243913402307
1068.25,2,32.657819154685626
1068.5,2,32.659395129816119
1068.75,2,32.660971836455531
1069,2,32.662549272285673
1069.25,2,32.664127435007913
1069.5,2,32.665706322342089
1069.75,2,32.66728593202788
1070,2,32.66886626182378
1070.25,2,32.67044730950596
1070.5,2,32.672029072869748
1070.75,2,32.673611549727582
1071,2,32.675194737910545
1071.25,2,32.676778635266714
1071.5,2,32.678363239661849
1071.75,2,32.679948548978757
1072,2,32.681534561116507
1072.25,2,32.683121273992128
1072.5,2,32.684708685537885
1072.75,2,32.68629679370315
1073,2,32.687885596452929
1073.25,2,32.689475091768031
1073.5,2,32.691065277645407
1073.75,2,32.6926561520973
1074,2,32.694247713150673
1074.25,2,32.695839958848808
1074.5,2,32.697432887248397
1074.75,2,32.699026496421936
1075,2,32.700620784456362
1075.25,2,32.702215749452705
1075.5,2,32.703811389526152
1075.75,2,32.705407702806383
1076,2,32.707004687436722
1076.25,2,32.708602341574192
1076.5,2,32.71020066338923
1076.75,2,32.71179965106603
1077,2,32.713399302801918
1077.25,2,32.71499961680729
1077.5,2,32.716600591305053
1077.75,2,32.718202224531467
1078,2,32.719804514735245
1078.25,2,32.721407460178
1078.5,2,32.723011059132887
1078.75,2,32.724615309885962
1079,2,32.72622021073505
