time_s,distance_cm,moisture_kg_kg
625,0,2.549999999999998
625.25,0,2.549999999999998
625.5,0,2.549999999999998
625.75,0,2.549999999999998
626,0,2.549999999999998
626.25,0,2.549999999999998
626.5,0,2.549999999999998
626.75,0,2.549999999999998
627,0,2.549999999999998
627.25,0,2.549999999999998
627.5,0,2.549999999999998
627.75,0,2.549999999999998
628,0,2.549999999999998
628.25,0,2.549999999999998
628.5,0,2.549999999999998
628.75,0,2.549999999999998
629,0,2.549999999999998
629.25,0,2.549999999999998
629.5,0,2.549999999999998
629.75,0,2.549999999999998
630,0,2.549999999999998
630.25,0,2.549999999999998
630.5,0,2.549999999999998
630.75,0,2.549999999999998
631,0,2.549999999999998
631.25,0,2.549999999999998
631.5,0,2.549999999999998
631.75,0,2.549999999999998
632,0,2.549999999999998
632.25,0,2.549999999999998
632.5,0,2.549999999999998
632.75,0,2.549999999999998
633,0,2.549999999999998
633.25,0,2.549999999999998
633.5,0,2.549999999999998
633.75,0,2.549999999999998
634,0,2.549999999999998
634.25,0,2.549999999999998
634.5,0,2.549999999999998
634.75,0,2.549999999999998
635,0,2.549999999999998
635.25,0,2.549999999999998
635.5,0,2.549999999999998
635.75,0,2.549999999999998
636,0,2.549999999999998
636.25,0,2.549999999999998
636.5,0,2.549999999999998
636.75,0,2.549999999999998
637,0,2.549999999999998
637.25,0,2.549999999999998
637.5,0,2.549999999999998
637.75,0,2.549999999999998
638,0,2.549999999999998
638.25,0,2.549999999999998
638.5,0,2.549999999999998
638.75,0,2.549999999999998
639,0,2.549999999999998
639.25,0,2.549999999999998
639.5,0,2.549999999999998
639.75,0,2.549999999999998
640,0,2.549999999999998
640.25,0,2.549999999999998
640.5,0,2.549999999999998
640.75,0,2.549999999999998
641,0,2.549999999999998
641.25,0,2.549999999999998
641.5,0,2.549999999999998
641.75,0,2.549999999999998
642,0,2.549999999999998
642.25,0,2.549999999999998
642.5,0,2.549999999999998
642.75,0,2.549999999999998
643,0,2.549999999999998
643.25,0,2.549999999999998
643.5,0,2.549999999999998
643.75,0,2.549999999999998
644,0,2.549999999999998
644.25,0,2.549999999999998
644.5,0,2.549999999999998
644.75,0,2.549999999999998
645,0,2.549999999999998
645.25,0,2.549999999999998
645.5,0,2.549999999999998
645.75,0,2.549999999999998
646,0,2.549999999999998
646.25,0,2.549999999999998
646.5,0,2.549999999999998
646.75,0,2.549999999999998
647,0,2.549999999999998
647.25,0,2.549999999999998
647.5,0,2.549999999999998
647.75,0,2.549999999999998
648,0,2.549999999999998
648.25,0,2.549999999999998
648.5,0,2.549999999999998
648.75,0,2.549999999999998
649,0,2.549999999999998
649.25,0,2.549999999999998
649.5,0,2.549999999999998
649.75,0,2.549999999999998
650,0,2.549999999999998
650.25,0,2.549999999999998
650.5,0,2.549999999999998
650.75,0,2.549999999999998
651,0,2.549999999999998
651.25,0,2.549999999999998
651.5,0,2.549999999999998
651.75,0,2.549999999999998
652,0,2.549999999999998
652.25,0,2.549999999999998
652.5,0,2.549999999999998
652.75,0,2.549999999999998
653,0,2.549999999999998
653.25,0,2.549999999999998
653.5,0,2.549999999999998
653.75,0,2.549999999999998
654,0,2.549999999999998
654.25,0,2.549999999999998
654.5,0,2.549999999999998
654.75,0,2.549999999999998
655,0,2.549999999999998
655.25,0,2.549999999999998
655.5,0,2.549999999999998
655.75,0,2.549999999999998
656,0,2.549999999999998
656.25,0,2.549999999999998
656.5,0,2.549999999999998
656.75,0,2.549999999999998
657,0,2.549999999999998
657.25,0,2.549999999999998
657.5,0,2.549999999999998
657.75,0,2.549999999999998
658,0,2.549999999999998
658.25,0,2.549999999999998
658.5,0,2.549999999999998
658.75,0,2.549999999999998
659,0,2.549999999999998
659.25,0,2.549999999999998
659.5,0,2.549999999999998
659.75,0,2.549999999999998
660,0,2.549999999999998
660.25,0,2.549999999999998
660.5,0,2.549999999999998
660.75,0,2.549999999999998
661,0,2.549999999999998
661.25,0,2.549999999999998
661.5,0,2.549999999999998
661.75,0,2.549999999999998
662,0,2.549999999999998
662.25,0,2.549999999999998
662.5,0,2.549999999999998
662.75,0,2.549999999999998
663,0,2.549999999999998
663.25,0,2.549999999999998
663.5,0,2.5499999999999976
663.75,0,2.5499999999999972
664,0,2.5499999999999958
664.25,0,2.5499999999999949
664.5,0,2.549999999999994
664.75,0,2.5499999999999936
665,0,2.5499999999999936
665.25,0,2.5499999999999936
665.5,0,2.5499999999999936
665.75,0,2.5499999999999936
666,0,2.5499999999999936
666.25,0,2.5499999999999936
666.5,0,2.5499999999999936
666.75,0,2.5499999999999936
667,0,2.5499999999999936
667.25,0,2.5499999999999936
667.5,0,2.5499999999999936
667.75,0,2.5499999999999936
668,0,2.5499999999999936
668.25,0,2.5499999999999936
668.5,0,2.5499999999999936
668.75,0,2.5499999999999936
669,0,2.5499999999999936
669.25,0,2.5499999999999936
669.5,0,2.5499999999999936
669.75,0,2.5499999999999936
670,0,2.5499999999999936
670.25,0,2.5499999999999936
670.5,0,2.5499999999999936
670.75,0,2.5499999999999936
671,0,2.5499999999999936
671.25,0,2.5499999999999936
671.5,0,2.5499999999999936
671.75,0,2.5499999999999936
672,0,2.5499999999999936
672.25,0,2.5499999999999936
672.5,0,2.5499999999999936
672.75,0,2.5499999999999936
673,0,2.5499999999999936
673.25,0,2.5499999999999936
673.5,0,2.5499999999999936
673.75,0,2.5499999999999936
674,0,2.5499999999999936
674.25,0,2.5499999999999936
674.5,0,2.5499999999999936
674.75,0,2.5499999999999936
675,0,2.5499999999999936
675.25,0,2.5499999999999936
675.5,0,2.5499999999999936
675.75,0,2.5499999999999936
676,0,2.5499999999999936
676.25,0,2.5499999999999936
676.5,0,2.5499999999999936
676.75,0,2.5499999999999936
677,0,2.5499999999999936
677.25,0,2.5499999999999936
677.5,0,2.5499999999999936
677.75,0,2.5499999999999936
678,0,2.5499999999999936
678.25,0,2.5499999999999936
678.5,0,2.5499999999999936
678.75,0,2.5499999999999936
679,0,2.5499999999999936
679.25,0,2.5499999999999936
679.5,0,2.5499999999999936
679.75,0,2.5499999999999936
680,0,2.5499999999999936
680.25,0,2.5499999999999936
680.5,0,2.5499999999999936
680.75,0,2.5499999999999936
681,0,2.5499999999999936
681.25,0,2.5499999999999936
681.5,0,2.5499999999999936
681.75,0,2.5499999999999936
682,0,2.5499999999999936
682.25,0,2.5499999999999936
682.5,0,2.5499999999999936
682.75,0,2.5499999999999936
683,0,2.5499999999999936
683.25,0,2.5499999999999936
683.5,0,2.5499999999999936
683.75,0,2.5499999999999936
684,0,2.5499999999999936
684.25,0,2.5499999999999936
684.5,0,2.5499999999999936
684.75,0,2.5499999999999936
685,0,2.5499999999999936
685.25,0,2.5499999999999936
685.5,0,2.5499999999999936
685.75,0,2.5499999999999936
686,0,2.5499999999999936
686.25,0,2.5499999999999936
686.5,0,2.5499999999999936
686.75,0,2.5499999999999936
687,0,2.5499999999999936
687.25,0,2.5499999999999936
687.5,0,2.5499999999999936
687.75,0,2.5499999999999936
688,0,2.5499999999999936
688.25,0,2.5499999999999936
688.5,0,2.5499999999999936
688.75,0,2.5499999999999936
689,0,2.5499999999999936
689.25,0,2.5499999999999936
689.5,0,2.5499999999999936
689.75,0,2.5499999999999932
690,0,2.5499999999999918
690.25,0,2.5499999999999905
690.5,0,2.5499999999999896
690.75,0,2.5499999999999883
691,0,2.5499999999999874
691.25,0,2.5499999999999861
691.5,0,2.5499999999999856
691.75,0,2.5499999999999852
692,0,2.5499999999999847
692.25,0,2.5499999999999843
692.5,0,2.5499999999999838
692.75,0,2.5499999999999825
693,0,2.5499999999999816
693.25,0,2.5499999999999803
693.5,0,2.549999999999979
693.75,0,2.5499999999999781
694,0,2.5499999999999767
694.25,0,2.5499999999999758
694.5,0,2.549999999999975
694.75,0,2.5499999999999745
695,0,2.5499999999999732
695.25,0,2.5499999999999714
695.5,0,2.5499999999999701
695.75,0,2.5499999999999692
696,0,2.5499999999999687
696.25,0,2.5499999999999683
696.5,0,2.5499999999999683
696.75,0,2.5499999999999678
697,0,2.549999999999967
697.25,0,2.549999999999967
697.5,0,2.549999999999967
697.75,0,2.549999999999967
698,0,2.5499999999999665
698.25,0,2.5499999999999656
698.5,0,2.5499999999999647
698.75,0,2.5499999999999639
699,0,2.5499999999999625
699.25,0,2.5499999999999607
699.5,0,2.5499999999999594
699.75,0,2.549999999999959
700,0,2.5499999999999585
700.25,0,2.5499999999999576
700.5,0,2.5499999999999563
700.75,0,2.549999999999955
701,0,2.5499999999999545
701.25,0,2.5499999999999541
701.5,0,2.5499999999999532
701.75,0,2.5499999999999527
702,0,2.5499999999999523
702.25,0,2.5499999999999514
702.5,0,2.5499999999999501
702.75,0,2.5499999999999492
703,0,2.5499999999999479
703.25,0,2.549999999999947
703.5,0,2.5499999999999461
703.75,0,2.5499999999999452
704,0,2.5499999999999443
704.25,0,2.5499999999999434
704.5,0,2.5499999999999425
704.75,0,2.5499999999999416
705,0,2.5499999999999408
705.25,0,2.5499999999999394
705.5,0,2.549999999999939
705.75,0,2.5499999999999385
706,0,2.5499999999999376
706.25,0,2.5499999999999372
706.5,0,2.5499999999999363
706.75,0,2.5499999999999354
707,0,2.5499999999999341
707.25,0,2.5499999999999328
707.5,0,2.5499999999999314
707.75,0,2.5499999999999297
708,0,2.5499999999999283
708.25,0,2.5499999999999265
708.5,0,2.5499999999999248
708.75,0,2.5499999999999239
709,0,2.5499999999999226
709.25,0,2.5499999999999208
709.5,0,2.5499999999999194
709.75,0,2.5499999999999181
710,0,2.5499999999999168
710.25,0,2.5499999999999154
710.5,0,2.5499999999999146
710.75,0,2.5499999999999141
711,0,2.5499999999999132
711.25,0,2.5499999999999119
711.5,0,2.5499999999999101
711.75,0,2.5499999999999083
712,0,2.5499999999999075
712.25,0,2.5499999999999061
712.5,0,2.5499999999999052
712.75,0,2.5499999999999043
713,0,2.5499999999999026
713.25,0,2.5499999999999003
713.5,0,2.5499999999998986
713.75,0,2.5499999999998963
714,0,2.549999999999895
714.25,0,2.5499999999998937
714.5,0,2.5499999999998924
714.75,0,2.5499999999998906
715,0,2.5499999999998884
715.25,0,2.5499999999998866
715.5,0,2.5499999999998844
715.75,0,2.5499999999998826
716,0,2.5499999999998808
716.25,0,2.5499999999998795
716.5,0,2.5499999999998781
716.75,0,2.5499999999998768
717,0,2.5499999999998755
717.25,0,2.5499999999998741
717.5,0,2.5499999999998728
717.75,0,2.549999999999871
718,0,2.5499999999998693
718.25,0,2.5499999999998675
718.5,0,2.5499999999998657
718.75,0,2.5499999999998648
719,0,2.5499999999998635
719.25,0,2.5499999999998622
719.5,0,2.5499999999998608
719.75,0,2.549999999999859
720,0,2.5499999999998573
720.25,0,2.549999999999855
720.5,0,2.5499999999998533
720.75,0,2.5499999999998511
721,0,2.5499999999998493
721.25,0,2.5499999999998466
721.5,0,2.5499999999998435
721.75,0,2.5499999999998408
722,0,2.5499999999998382
722.25,0,2.549999999999836
722.5,0,2.5499999999998337
722.75,0,2.5499999999998315
723,0,2.5499999999998288
723.25,0,2.5499999999998262
723.5,0,2.549999999999824
723.75,0,2.5499999999998217
724,0,2.5499999999998195
724.25,0,2.5499999999998169
724.5,0,2.5499999999998142
724.75,0,2.5499999999998111
725,0,2.5499999999998084
725.25,0,2.5499999999998053
725.5,0,2.5499999999998022
725.75,0,2.5499999999997986
726,0,2.5499999999997951
726.25,0,2.549999999999792
726.5,0,2.5499999999997889
726.75,0,2.5499999999997858
727,0,2.5499999999997831
727.25,0,2.54999999999978
727.5,0,2.5499999999997769
727.75,0,2.5499999999997742
728,0,2.5499999999997716
728.25,0,2.5499999999997685
728.5,0,2.5499999999997653
728.75,0,2.5499999999997622
729,0,2.5499999999997587
729.25,0,2.5499999999997556
729.5,0,2.5499999999997525
729.75,0,2.5499999999997494
730,0,2.5499999999997462
730.25,0,2.5499999999997436
730.5,0,2.5499999999997414
730.75,0,2.5499999999997387
731,0,2.549999999999736
731.25,0,2.5499999999997334
731.5,0,2.5499999999997303
731.75,0,2.5499999999997272
732,0,2.5499999999997245
732.25,0,2.5499999999997214
732.5,0,2.5499999999997178
732.75,0,2.5499999999997147
733,0,2.5499999999997116
733.25,0,2.5499999999997085
733.5,0,2.5499999999997054
733.75,0,2.5499999999997018
734,0,2.5499999999996983
734.25,0,2.5499999999996952
734.5,0,2.5499999999996921
734.75,0,2.5499999999996885
735,0,2.5499999999996854
735.25,0,2.5499999999996823
735.5,0,2.5499999999996787
735.75,0,2.5499999999996752
736,0,2.5499999999996721
736.25,0,2.5499999999996685
736.5,0,2.5499999999996659
736.75,0,2.5499999999996628
737,0,2.5499999999996588
737.25,0,2.5499999999996548
737.5,0,2.5499999999996517
737.75,0,2.5499999999996485
738,0,2.5499999999996454
738.25,0,2.5499999999996419
738.5,0,2.5499999999996388
738.75,0,2.5499999999996348
739,0,2.5499999999996308
739.25,0,2.5499999999996268
739.5,0,2.5499999999996228
739.75,0,2.5499999999996192
740,0,2.5499999999996157
740.25,0,2.5499999999996121
740.5,0,2.5499999999996081
740.75,0,2.5499999999996037
741,0,2.5499999999995993
741.25,0,2.5499999999995953
741.5,0,2.5499999999995917
741.75,0,2.5499999999995882
742,0,2.5499999999995837
742.25,0,2.5499999999995797
742.5,0,2.5499999999995757
742.75,0,2.5499999999995713
743,0,2.5499999999995668
743.25,0,2.5499999999995624
743.5,0,2.549999999999558
743.75,0,2.5499999999995531
744,0,2.5499999999995482
744.25,0,2.5499999999995433
744.5,0,2.5499999999995384
744.75,0,2.5499999999995335
745,0,2.5499999999995291
745.25,0,2.5499999999995238
745.5,0,2.5499999999995189
745.75,0,2.549999999999514
746,0,2.5499999999995091
746.25,0,2.5499999999995038
746.5,0,2.5499999999994989
746.75,0,2.549999999999494
747,0,2.5499999999994896
747.25,0,2.5499999999994847
747.5,0,2.5499999999994793
747.75,0,2.549999999999474
748,0,2.5499999999994691
748.25,0,2.5499999999994638
748.5,0,2.5499999999994585
748.75,0,2.5499999999994536
749,0,2.5499999999994478
749.25,0,2.5499999999994416
749.5,0,2.5499999999994358
749.75,0,2.5499999999994305
750,0,2.5499999999994252
750.25,0,2.5499999999994198
750.5,0,2.5499999999994136
750.75,0,2.5499999999994079
751,0,2.5499999999994016
751.25,0,2.5499999999993954
751.5,0,2.5499999999993896
751.75,0,2.5499999999993839
752,0,2.5499999999993785
752.25,0,2.5499999999993728
752.5,0,2.5499999999993674
752.75,0,2.5499999999993617
753,0,2.5499999999993554
753.25,0,2.5499999999993497
753.5,0,2.5499999999993435
753.75,0,2.5499999999993377
754,0,2.5499999999993319
754.25,0,2.5499999999993261
754.5,0,2.5499999999993204
754.75,0,2.5499999999993141
755,0,2.5499999999993079
755.25,0,2.5499999999993013
755.5,0,2.5499999999992946
755.75,0,2.5499999999992879
756,0,2.5499999999992813
756.25,0,2.5499999999992746
756.5,0,2.5499999999992675
756.75,0,2.5499999999992604
757,0,2.5499999999992533
757.25,0,2.5499999999992462
757.5,0,2.5499999999992395
757.75,0,2.549999999999232
758,0,2.5499999999992244
758.25,0,2.5499999999992169
758.5,0,2.5499999999992093
758.75,0,2.5499999999992013
759,0,2.5499999999991934
759.25,0,2.5499999999991858
759.5,0,2.5499999999991778
759.75,0,2.5499999999991698
760,0,2.5499999999991614
760.25,0,2.5499999999991538
760.5,0,2.5499999999991463
760.75,0,2.5499999999991387
761,0,2.5499999999991307
761.25,0,2.5499999999991227
761.5,0,2.5499999999991143
761.75,0,2.5499999999991068
762,0,2.5499999999990988
762.25,0,2.5499999999990908
762.5,0,2.5499999999990823
762.75,0,2.5499999999990748
763,0,2.5499999999990663
763.25,0,2.5499999999990588
763.5,0,2.5499999999990504
763.75,0,2.5499999999990419
764,0,2.549999999999033
764.25,0,2.5499999999990237
764.5,0,2.5499999999990153
764.75,0,2.549999999999006
765,0,2.5499999999989962
765.25,0,2.5499999999989864
765.5,0,2.5499999999989771
765.75,0,2.5499999999989682
766,0,2.5499999999989593
766.25,0,2.5499999999989496
766.5,0,2.5499999999989398
766.75,0,2.54999999999893
767,0,2.5499999999989202
767.25,0,2.5499999999989109
767.5,0,2.5499999999989016
767.75,0,2.5499999999988923
768,0,2.5499999999988829
768.25,0,2.5499999999988732
768.5,0,2.5499999999988638
768.75,0,2.5499999999988541
769,0,2.5499999999988439
769.25,0,2.5499999999988341
769.5,0,2.5499999999988234
769.75,0,2.5499999999988128
770,0,2.5499999999988021
770.25,0,2.5499999999987915
770.5,0,2.5499999999987804
770.75,0,2.5499999999987697
771,0,2.549999999998759
771.25,0,2.5499999999987484
771.5,0,2.5499999999987382
771.75,0,2.5499999999987271
772,0,2.549999999998716
772.25,0,2.5499999999987053
772.5,0,2.5499999999986946
772.75,0,2.549999999998684
773,0,2.5499999999986724
773.25,0,2.5499999999986604
773.5,0,2.5499999999986485
773.75,0,2.5499999999986365
774,0,2.5499999999986245
774.25,0,2.5499999999986125
774.5,0,2.5499999999985996
774.75,0,2.5499999999985867
775,0,2.5499999999985747
775.25,0,2.5499999999985623
775.5,0,2.5499999999985494
775.75,0,2.5499999999985365
776,0,2.5499999999985237
776.25,0,2.5499999999985108
776.5,0,2.5499999999984988
776.75,0,2.5499999999984864
777,0,2.549999999998473
777.25,0,2.5499999999984597
777.5,0,2.549999999998446
777.75,0,2.5499999999984317
778,0,2.5499999999984184
778.25,0,2.5499999999984047
778.5,0,2.5499999999983913
778.75,0,2.549999999998378
779,0,2.5499999999983642
779.25,0,2.5499999999983505
779.5,0,2.5499999999983363
779.75,0,2.5499999999983225
780,0,2.5499999999983083
780.25,0,2.5499999999982936
780.5,0,2.5499999999982794
780.75,0,2.5499999999982643
781,0,2.5499999999982497
781.25,0,2.5499999999982346
781.5,0,2.549999999998219
781.75,0,2.5499999999982035
782,0,2.5499999999981875
782.25,0,2.549999999998172
782.5,0,2.5499999999981564
782.75,0,2.5499999999981409
783,0,2.5499999999981249
783.25,0,2.5499999999981093
783.5,0,2.5499999999980938
783.75,0,2.5499999999980774
784,0,2.5499999999980609
784.25,0,2.5499999999980449
784.5,0,2.549999999998029
784.75,0,2.5499999999980125
785,0,2.5499999999979956
785.25,0,2.5499999999979788
785.5,0,2.5499999999979615
785.75,0,2.5499999999979441
786,0,2.5499999999979268
786.25,0,2.5499999999979091
786.5,0,2.5499999999978913
786.75,0,2.549999999997874
787,0,2.5499999999978558
787.25,0,2.5499999999978376
787.5,0,2.5499999999978193
787.75,0,2.5499999999978016
788,0,2.5499999999977834
788.25,0,2.5499999999977652
788.5,0,2.5499999999977461
788.75,0,2.549999999997727
789,0,2.5499999999977079
789.25,0,2.5499999999976888
789.5,0,2.5499999999976701
789.75,0,2.5499999999976506
790,0,2.5499999999976311
790.25,0,2.5499999999976111
790.5,0,2.5499999999975911
790.75,0,2.5499999999975711
791,0,2.5499999999975511
791.25,0,2.5499999999975307
791.5,0,2.5499999999975103
791.75,0,2.5499999999974898
792,0,2.549999999997469
792.25,0,2.5499999999974476
792.5,0,2.5499999999974263
792.75,0,2.549999999997405
793,0,2.5499999999973832
793.25,0,2.5499999999973615
793.5,0,2.5499999999973393
793.75,0,2.5499999999973175
794,0,2.5499999999972953
794.25,0,2.5499999999972727
794.5,0,2.54999999999725
794.75,0,2.5499999999972269
795,0,2.5499999999972038
795.25,0,2.5499999999971807
795.5,0,2.5499999999971572
795.75,0,2.5499999999971346
796,0,2.549999999997111
796.25,0,2.549999999997087
796.5,0,2.5499999999970635
796.75,0,2.5499999999970395
797,0,2.5499999999970155
797.25,0,2.5499999999969907
797.5,0,2.5499999999969662
797.75,0,2.5499999999969414
798,0,2.5499999999969165
798.25,0,2.5499999999968916
798.5,0,2.5499999999968663
798.75,0,2.5499999999968406
799,0,2.5499999999968148
799.25,0,2.5499999999967891
799.5,0,2.5499999999967629
799.75,0,2.5499999999967371
800,0,2.5499999999967105
800.25,0,2.5499999999966834
800.5,0,2.5499999999966567
800.75,0,2.5499999999966301
801,0,2.549999999996603
801.25,0,2.5499999999965759
801.5,0,2.5499999999965479
801.75,0,2.5499999999965199
802,0,2.5499999999964915
802.25,0,2.5499999999964631
802.5,0,2.5499999999964351
802.75,0,2.5499999999964071
803,0,2.5499999999963783
803.25,0,2.549999999996349
803.5,0,2.5499999999963197
803.75,0,2.5499999999962899
804,0,2.5499999999962601
804.25,0,2.5499999999962299
804.5,0,2.5499999999961993
804.75,0,2.5499999999961687
805,0,2.5499999999961376
805.25,0,2.5499999999961065
805.5,0,2.5499999999960754
805.75,0,2.5499999999960443
806,0,2.5499999999960128
806.25,0,2.5499999999959813
806.5,0,2.5499999999959493
806.75,0,2.5499999999959173
807,0,2.5499999999958849
807.25,0,2.5499999999958525
807.5,0,2.5499999999958196
807.75,0,2.5499999999957863
808,0,2.5499999999957526
808.25,0,2.5499999999957184
808.5,0,2.5499999999956842
808.75,0,2.54999999999565
809,0,2.5499999999956158
809.25,0,2.5499999999955811
809.5,0,2.5499999999955461
809.75,0,2.5499999999955105
810,0,2.549999999995475
810.25,0,2.549999999995439
810.5,0,2.5499999999954031
810.75,0,2.5499999999953666
811,0,2.5499999999953302
811.25,0,2.5499999999952934
811.5,0,2.5499999999952561
811.75,0,2.5499999999952192
812,0,2.5499999999951819
812.25,0,2.5499999999951442
812.5,0,2.5499999999951064
812.75,0,2.5499999999950678
813,0,2.5499999999950287
813.25,0,2.5499999999949896
813.5,0,2.5499999999949505
813.75,0,2.549999999994911
814,0,2.5499999999948715
814.25,0,2.5499999999948311
814.5,0,2.5499999999947907
814.75,0,2.5499999999947498
815,0,2.5499999999947089
815.25,0,2.5499999999946676
815.5,0,2.5499999999946263
815.75,0,2.549999999994585
816,0,2.5499999999945429
816.25,0,2.5499999999945002
816.5,0,2.5499999999944576
816.75,0,2.5499999999944145
817,0,2.549999999994371
817.25,0,2.549999999994327
817.5,0,2.5499999999942826
817.75,0,2.5499999999942378
818,0,2.5499999999941929
818.25,0,2.5499999999941481
818.5,0,2.5499999999941028
818.75,0,2.549999999994057
819,0,2.5499999999940113
819.25,0,2.5499999999939647
819.5,0,2.5499999999939176
819.75,0,2.5499999999938705
820,0,2.5499999999938239
820.25,0,2.5499999999937768
820.5,0,2.5499999999937288
820.75,0,2.54999999999368
821,0,2.5499999999936311
821.25,0,2.5499999999935818
821.5,0,2.5499999999935326
821.75,0,2.5499999999934828
822,0,2.5499999999934331
822.25,0,2.5499999999933824
822.5,0,2.5499999999933314
822.75,0,2.5499999999932803
823,0,2.5499999999932292
823.25,0,2.5499999999931773
823.5,0,2.5499999999931253
823.75,0,2.549999999993072
824,0,2.5499999999930192
824.25,0,2.5499999999929663
824.5,0,2.5499999999929126
824.75,0,2.5499999999928589
825,0,2.5499999999928042
825.25,0,2.5499999999927492
825.5,0,2.5499999999926937
825.75,0,2.5499999999926377
826,0,2.5499999999925818
826.25,0,2.5499999999925249
826.5,0,2.5499999999924685
826.75,0,2.5499999999924112
827,0,2.5499999999923535
827.25,0,2.5499999999922949
827.5,0,2.5499999999922363
827.75,0,2.5499999999921772
828,0,2.5499999999921181
828.25,0,2.5499999999920582
828.5,0,2.5499999999919982
828.75,0,2.5499999999919374
829,0,2.549999999991877
829.25,0,2.5499999999918161
829.5,0,2.5499999999917544
829.75,0,2.5499999999916922
830,0,2.5499999999916292
830.25,0,2.5499999999915661
830.5,0,2.5499999999915031
830.75,0,2.5499999999914396
831,0,2.5499999999913752
831.25,0,2.5499999999913103
831.5,0,2.549999999991245
831.75,0,2.5499999999911793
832,0,2.5499999999911132
832.25,0,2.5499999999910465
832.5,0,2.5499999999909795
832.75,0,2.549999999990912
833,0,2.5499999999908436
833.25,0,2.5499999999907752
833.5,0,2.5499999999907059
833.75,0,2.5499999999906366
834,0,2.5499999999905669
834.25,0,2.5499999999904963
834.5,0,2.5499999999904253
834.75,0,2.5499999999903533
835,0,2.5499999999902814
835.25,0,2.549999999990209
835.5,0,2.5499999999901357
835.75,0,2.5499999999900615
836,0,2.5499999999899878
836.25,0,2.5499999999899128
836.5,0,2.5499999999898377
836.75,0,2.5499999999897622
837,0,2.5499999999896863
837.25,0,2.5499999999896095
837.5,0,2.5499999999895326
837.75,0,2.5499999999894554
838,0,2.5499999999893777
838.25,0,2.5499999999892995
838.5,0,2.5499999999892204
838.75,0,2.5499999999891401
839,0,2.5499999999890597
839.25,0,2.5499999999889793
839.5,0,2.5499999999888976
839.75,0,2.5499999999888154
840,0,2.5499999999887328
840.25,0,2.5499999999886489
840.5,0,2.549999999988565
840.75,0,2.549999999988481
841,0,2.5499999999883962
841.25,0,2.5499999999883114
841.5,0,2.5499999999882257
841.75,0,2.5499999999881391
842,0,2.549999999988052
842.25,0,2.5499999999879641
842.5,0,2.5499999999878762
842.75,0,2.5499999999877874
843,0,2.5499999999876986
843.25,0,2.5499999999876088
843.5,0,2.5499999999875187
843.75,0,2.5499999999874281
844,0,2.5499999999873366
844.25,0,2.5499999999872442
844.5,0,2.549999999987151
844.75,0,2.5499999999870568
845,0,2.5499999999869623
845.25,0,2.5499999999868668
845.5,0,2.5499999999867708
845.75,0,2.5499999999866745
846,0,2.5499999999865772
846.25,0,2.5499999999864795
846.5,0,2.5499999999863818
846.75,0,2.5499999999862828
847,0,2.5499999999861829
847.25,0,2.5499999999860825
847.5,0,2.5499999999859817
847.75,0,2.54999999998588
848,0,2.5499999999857774
848.25,0,2.5499999999856748
848.5,0,2.5499999999855709
848.75,0,2.549999999985467
849,0,2.5499999999853626
849.25,0,2.5499999999852574
849.5,0,2.5499999999851513
849.75,0,2.5499999999850442
850,0,2.5499999999849368
850.25,0,2.549999999984828
850.5,0,2.5499999999847178
850.75,0,2.5499999999846081
851,0,2.5499999999844976
851.25,0,2.5499999999843856
851.5,0,2.5499999999842733
851.75,0,2.54999999998416
852,0,2.5499999999840468
852.25,0,2.5499999999839327
852.5,0,2.5499999999838177
852.75,0,2.5499999999837017
853,0,2.5499999999835854
853.25,0,2.5499999999834682
853.5,0,2.54999999998335
853.75,0,2.549999999983231
854,0,2.5499999999831116
854.25,0,2.5499999999829908
854.5,0,2.5499999999828691
854.75,0,2.549999999982747
855,0,2.5499999999826235
855.25,0,2.5499999999824992
855.5,0,2.5499999999823744
855.75,0,2.5499999999822496
856,0,2.5499999999821235
856.25,0,2.5499999999819964
856.5,0,2.5499999999818685
856.75,0,2.5499999999817393
857,0,2.5499999999816101
857.25,0,2.5499999999814804
857.5,0,2.5499999999813494
857.75,0,2.5499999999812171
858,0,2.5499999999810843
858.25,0,2.5499999999809502
858.5,0,2.5499999999808156
858.75,0,2.5499999999806797
859,0,2.5499999999805429
859.25,0,2.5499999999804053
859.5,0,2.5499999999802672
859.75,0,2.5499999999801277
860,0,2.5499999999799874
860.25,0,2.5499999999798466
860.5,0,2.5499999999797045
860.75,0,2.5499999999795619
861,0,2.5499999999794185
861.25,0,2.5499999999792742
861.5,0,2.549999999979129
861.75,0,2.5499999999789829
862,0,2.5499999999788359
862.25,0,2.5499999999786875
862.5,0,2.5499999999785383
862.75,0,2.5499999999783882
863,0,2.5499999999782372
863.25,0,2.5499999999780854
863.5,0,2.5499999999779317
863.75,0,2.5499999999777776
864,0,2.5499999999776222
864.25,0,2.5499999999774663
864.5,0,2.5499999999773091
864.75,0,2.549999999977151
865,0,2.549999999976992
865.25,0,2.5499999999768321
865.5,0,2.5499999999766714
865.75,0,2.5499999999765088
866,0,2.5499999999763454
866.25,0,2.5499999999761807
866.5,0,2.549999999976015
866.75,0,2.5499999999758485
867,0,2.5499999999756806
867.25,0,2.5499999999755119
867.5,0,2.5499999999753422
867.75,0,2.5499999999751712
868,0,2.5499999999749994
868.25,0,2.5499999999748266
868.5,0,2.5499999999746525
868.75,0,2.5499999999744771
869,0,2.5499999999743008
869.25,0,2.5499999999741236
869.5,0,2.5499999999739456
